delivery_id,from_zone,to_zone,time_slot,traffic,weather,weight_kg,distance_km,actual_time_min
1b92fdee,ZoneA,ZoneD,Evening,Low,Clear,5,10,19.72
1432240e,ZoneA,ZoneD,Evening,Low,Clear,5,20,40.35
02cffa09,ZoneA,ZoneD,Evening,Low,Clear,5,30,58.56
40810a77,ZoneA,ZoneD,Evening,Low,Clear,5,40,78.01
74dd0350,ZoneA,ZoneD,Evening,Low,Clear,5,50,86.71
c1d7c1d9,ZoneA,ZoneD,Evening,Low,Clear,10,2,3.84
76fd0e70,ZoneA,ZoneD,Evening,Low,Clear,10,10,20.83
57850f74,ZoneA,ZoneD,Evening,Low,Clear,10,20,45.71
028f3dca,ZoneA,ZoneD,Evening,Low,Clear,10,30,56.23
9196b173,ZoneA,ZoneD,Evening,Low,Clear,10,40,71.8
ea7c6f1d,ZoneA,ZoneD,Evening,Low,Clear,10,50,109.04
848b26c3,ZoneA,ZoneD,Evening,Low,Clear,15,2,4.14
4e80ff7a,ZoneA,ZoneD,Evening,Low,Clear,15,10,22.5
5f89a4f4,ZoneA,ZoneD,Evening,Low,Clear,15,20,35.41
f73df866,ZoneA,ZoneD,Evening,Low,Clear,15,30,63.63
ecc1a747,ZoneA,ZoneD,Evening,Low,Clear,15,40,83.48
28fda099,ZoneA,ZoneD,Evening,Low,Clear,15,50,103.47
4b57cee9,ZoneA,ZoneD,Evening,Low,Clear,20,2,3.84
68befb22,ZoneA,ZoneD,Evening,Low,Clear,20,10,20.43
265f0795,ZoneA,ZoneD,Evening,Low,Clear,20,20,42.51
fcc0cdd2,ZoneA,ZoneD,Evening,Low,Clear,20,30,72.82
2ac8683b,ZoneA,ZoneD,Evening,Low,Clear,20,40,91.67
4a755cf7,ZoneA,ZoneD,Evening,Low,Clear,20,50,118.76
2e325c51,ZoneA,ZoneD,Evening,Low,Rainy,1,2,4.48
18ac853d,ZoneA,ZoneD,Evening,Low,Rainy,1,10,21.63
54c33703,ZoneA,ZoneD,Evening,Low,Rainy,1,20,44.32
2ea0d096,ZoneA,ZoneD,Evening,Low,Rainy,1,30,64.52
0674f73f,ZoneA,ZoneD,Evening,Low,Rainy,1,40,91.62
ddcd8fa0,ZoneA,ZoneD,Evening,Low,Rainy,1,50,113.27
a53dc74f,ZoneA,ZoneD,Evening,Low,Rainy,5,2,5.07
f9a1746a,ZoneA,ZoneD,Evening,Low,Rainy,5,10,24.47
b07e84e2,ZoneA,ZoneD,Evening,Low,Rainy,5,20,40.7
eadfa0d6,ZoneA,ZoneD,Evening,Low,Rainy,5,30,76.31
d1009857,ZoneA,ZoneD,Evening,Low,Rainy,5,40,93.63
3ba5cb93,ZoneA,ZoneD,Evening,Low,Rainy,5,50,121.5
54a493c1,ZoneA,ZoneD,Evening,Low,Rainy,10,2,4.59
3b81f111,ZoneA,ZoneD,Evening,Low,Rainy,10,10,26.4
ad1dc5e2,ZoneA,ZoneD,Evening,Low,Rainy,10,20,48.35
e6c4beaa,ZoneA,ZoneD,Evening,Low,Rainy,10,30,72.75
67325de7,ZoneA,ZoneD,Evening,Low,Rainy,10,40,100.24
fc425a62,ZoneA,ZoneD,Evening,Low,Rainy,10,50,115.16
e6a2607c,ZoneA,ZoneD,Evening,Low,Rainy,15,2,4.41
bcdbc4df,ZoneA,ZoneD,Evening,Low,Rainy,15,10,23.69
c59e6b8a,ZoneA,ZoneD,Evening,Low,Rainy,15,20,42.89
7b86d027,ZoneA,ZoneD,Evening,Low,Rainy,15,30,73.23
7f645f1d,ZoneA,ZoneD,Evening,Low,Rainy,15,40,78.11
3b9e2f90,ZoneA,ZoneD,Evening,Low,Rainy,15,50,121.53
3d12ad53,ZoneA,ZoneD,Evening,Low,Rainy,20,2,4.76
07a8791c,ZoneA,ZoneD,Evening,Low,Rainy,20,10,25.59
ce27281a,ZoneA,ZoneD,Evening,Low,Rainy,20,20,52.78
0f9d2375,ZoneA,ZoneD,Evening,Low,Rainy,20,30,88.23
1ee2c77b,ZoneA,ZoneD,Evening,Low,Rainy,20,40,120.05
d3429dd9,ZoneA,ZoneD,Evening,Low,Rainy,20,50,144.84
71eb355a,ZoneA,ZoneD,Evening,Low,Foggy,1,2,4.55
d7565998,ZoneA,ZoneD,Evening,Low,Foggy,1,10,20.01
5d8bae40,ZoneA,ZoneD,Evening,Low,Foggy,1,20,44.93
1f517610,ZoneA,ZoneD,Evening,Low,Foggy,1,30,66.73
7d361a29,ZoneA,ZoneD,Evening,Low,Foggy,1,40,96.9
722c92ae,ZoneA,ZoneD,Evening,Low,Foggy,1,50,122.42
8a78f981,ZoneA,ZoneD,Evening,Low,Foggy,5,2,5.46
5fffa936,ZoneA,ZoneD,Evening,Low,Foggy,5,10,25.84
3fe69b67,ZoneA,ZoneD,Evening,Low,Foggy,5,20,43.57
a02aef5b,ZoneA,ZoneD,Evening,Low,Foggy,5,30,70.91
22e4641b,ZoneA,ZoneD,Evening,Low,Foggy,5,40,91.84
be7c75cd,ZoneA,ZoneD,Evening,Low,Foggy,5,50,136.32
d3fa84af,ZoneA,ZoneD,Evening,Low,Foggy,10,2,5.39
5f5a2a63,ZoneA,ZoneD,Evening,Low,Foggy,10,10,27.52
8320ec9a,ZoneA,ZoneD,Evening,Low,Foggy,10,20,43.12
a51c611f,ZoneA,ZoneD,Evening,Low,Foggy,10,30,83.04
9862e583,ZoneA,ZoneD,Evening,Low,Foggy,10,40,100.33
804579a3,ZoneA,ZoneD,Evening,Low,Foggy,10,50,143.05
b30244fd,ZoneA,ZoneD,Evening,Low,Foggy,15,2,4.74
840d6c6d,ZoneA,ZoneD,Evening,Low,Foggy,15,10,29.03
5a8dd0a4,ZoneA,ZoneD,Evening,Low,Foggy,15,20,50.07
ab91050c,ZoneA,ZoneD,Evening,Low,Foggy,15,30,78.4
56e5f8ae,ZoneA,ZoneD,Evening,Low,Foggy,15,40,111.68
c23955ef,ZoneA,ZoneD,Evening,Low,Foggy,15,50,160.33
16653a3f,ZoneA,ZoneD,Evening,Low,Foggy,20,2,5.43
48d0f6a6,ZoneA,ZoneD,Evening,Low,Foggy,20,10,27.2
33fa7c96,ZoneA,ZoneD,Evening,Low,Foggy,20,20,58.25
400fcc60,ZoneA,ZoneD,Evening,Low,Foggy,20,30,87.12
09a99e26,ZoneA,ZoneD,Evening,Low,Foggy,20,40,127.68
7ebe7c41,ZoneA,ZoneD,Evening,Low,Foggy,20,50,152.22
f6ce8c78,ZoneA,ZoneD,Evening,Medium,Clear,1,2,4.18
5727c4a2,ZoneA,ZoneD,Evening,Medium,Clear,1,10,19.93
61ca304b,ZoneA,ZoneD,Evening,Medium,Clear,1,20,43.51
2153df0f,ZoneA,ZoneD,Evening,Medium,Clear,1,30,61.57
7c72d0a0,ZoneA,ZoneD,Evening,Medium,Clear,1,40,87.84
5289d7a0,ZoneA,ZoneD,Evening,Medium,Clear,1,50,100.2
c1801188,ZoneA,ZoneD,Evening,Medium,Clear,5,2,3.84
2707a428,ZoneA,ZoneD,Evening,Medium,Clear,5,10,21.04
cf0a4e3b,ZoneA,ZoneD,Evening,Medium,Clear,5,20,44.72
55ee1e01,ZoneA,ZoneD,Evening,Medium,Clear,5,30,57.77
31656536,ZoneA,ZoneD,Evening,Medium,Clear,5,40,83.96
5b5d2476,ZoneA,ZoneD,Evening,Medium,Clear,5,50,123.85
d7a6a215,ZoneA,ZoneD,Evening,Medium,Clear,10,2,4.3
8e1c22de,ZoneA,ZoneD,Evening,Medium,Clear,10,10,23.92
8454c8ea,ZoneA,ZoneD,Evening,Medium,Clear,10,20,43.2
7a378c99,ZoneA,ZoneD,Evening,Medium,Clear,10,30,64.45
96535638,ZoneA,ZoneD,Evening,Medium,Clear,10,40,82.16
1fd6b9fb,ZoneA,ZoneD,Evening,Medium,Clear,10,50,124.14
6eb57298,ZoneA,ZoneD,Evening,Medium,Clear,15,2,4.54
64beb678,ZoneA,ZoneD,Evening,Medium,Clear,15,10,21.43
a0b1866a,ZoneA,ZoneD,Evening,Medium,Clear,15,20,50.14
a509b436,ZoneA,ZoneD,Evening,Medium,Clear,15,30,62.23
995d2ea3,ZoneA,ZoneD,Evening,Medium,Clear,15,40,95.47
595d460a,ZoneA,ZoneD,Evening,Medium,Clear,15,50,134.99
6c451722,ZoneA,ZoneD,Evening,Medium,Clear,20,2,5.35
c3051085,ZoneA,ZoneD,Evening,Medium,Clear,20,10,25.32
06bf2f82,ZoneA,ZoneD,Evening,Medium,Clear,20,20,40.88
5e31615e,ZoneA,ZoneD,Evening,Medium,Clear,20,30,74.02
188750d4,ZoneA,ZoneD,Evening,Medium,Clear,20,40,93.32
ff3ec62c,ZoneA,ZoneD,Evening,Medium,Clear,20,50,107.55
b946dfe7,ZoneA,ZoneD,Evening,Medium,Rainy,1,2,4.74
8366637f,ZoneA,ZoneD,Evening,Medium,Rainy,1,10,22.96
1af7acc7,ZoneA,ZoneD,Evening,Medium,Rainy,1,20,54.91
5d5f4e31,ZoneA,ZoneD,Evening,Medium,Rainy,1,30,71.69
5242dcef,ZoneA,ZoneD,Evening,Medium,Rainy,1,40,85.81
36b1f256,ZoneA,ZoneD,Evening,Medium,Rainy,1,50,128.43
a911f2fe,ZoneA,ZoneD,Evening,Medium,Rainy,5,2,5.46
047c6708,ZoneA,ZoneD,Evening,Medium,Rainy,5,10,27.85
30525f82,ZoneA,ZoneD,Evening,Medium,Rainy,5,20,52.93
49ec89af,ZoneA,ZoneD,Evening,Medium,Rainy,5,30,66.96
0750d001,ZoneA,ZoneD,Evening,Medium,Rainy,5,40,103.52
9474dfe1,ZoneA,ZoneD,Evening,Medium,Rainy,5,50,140.15
fe34fa6a,ZoneA,ZoneD,Evening,Medium,Rainy,10,2,5.19
b2a26f4a,ZoneA,ZoneD,Evening,Medium,Rainy,10,10,29.63
312caf0a,ZoneA,ZoneD,Evening,Medium,Rainy,10,20,54.87
b05c3778,ZoneA,ZoneD,Evening,Medium,Rainy,10,30,69.08
70f24eb3,ZoneA,ZoneD,Evening,Medium,Rainy,10,40,109.13
d972c687,ZoneA,ZoneD,Evening,Medium,Rainy,10,50,130.46
55d08745,ZoneA,ZoneD,Evening,Medium,Rainy,15,2,5.82
f4e540ae,ZoneA,ZoneD,Evening,Medium,Rainy,15,10,28.98
f0f94bde,ZoneA,ZoneD,Evening,Medium,Rainy,15,20,54.51
609106d6,ZoneA,ZoneD,Evening,Medium,Rainy,15,30,77.64
7da8942f,ZoneA,ZoneD,Evening,Medium,Rainy,15,40,108.06
c5c8b0e7,ZoneA,ZoneD,Evening,Medium,Rainy,15,50,146.75
2c7cfbc4,ZoneA,ZoneD,Evening,Medium,Rainy,20,2,5.96
d2a683c0,ZoneA,ZoneD,Evening,Medium,Rainy,20,10,28.29
b341d638,ZoneA,ZoneD,Evening,Medium,Rainy,20,20,53.38
7aeb5407,ZoneA,ZoneD,Evening,Medium,Rainy,20,30,101.09
36d1e6a9,ZoneA,ZoneD,Evening,Medium,Rainy,20,40,122.65
983196aa,ZoneA,ZoneD,Evening,Medium,Rainy,20,50,125.56
ada489ef,ZoneA,ZoneD,Evening,Medium,Foggy,1,2,5.19
ecb300aa,ZoneA,ZoneD,Evening,Medium,Foggy,1,10,28.64
d254ab37,ZoneA,ZoneD,Evening,Medium,Foggy,1,20,57.65
311b92bb,ZoneA,ZoneD,Evening,Medium,Foggy,1,30,81.69
035aa7da,ZoneA,ZoneD,Evening,Medium,Foggy,1,40,87.66
70389d70,ZoneA,ZoneD,Evening,Medium,Foggy,1,50,128.8
7147c63c,ZoneA,ZoneD,Evening,Medium,Foggy,5,2,5.5
fcedbed1,ZoneA,ZoneD,Evening,Medium,Foggy,5,10,27.26
9aca8dfc,ZoneA,ZoneD,Evening,Medium,Foggy,5,20,60.3
cc356ee7,ZoneA,ZoneD,Evening,Medium,Foggy,5,30,80.82
77bc6376,ZoneA,ZoneD,Evening,Medium,Foggy,5,40,111.7
cbba6a1a,ZoneA,ZoneD,Evening,Medium,Foggy,5,50,121.73
fa83d425,ZoneA,ZoneD,Evening,Medium,Foggy,10,2,6.2
793167cd,ZoneA,ZoneD,Evening,Medium,Foggy,10,10,27.6
e1c3b7fb,ZoneA,ZoneD,Evening,Medium,Foggy,10,20,56.43
d85540c8,ZoneA,ZoneD,Evening,Medium,Foggy,10,30,84.1
26f6174c,ZoneA,ZoneD,Evening,Medium,Foggy,10,40,128.63
358e3ac1,ZoneA,ZoneD,Evening,Medium,Foggy,10,50,140.35
db678140,ZoneA,ZoneD,Evening,Medium,Foggy,15,2,5.29
266ca88d,ZoneA,ZoneD,Evening,Medium,Foggy,15,10,29.95
f591d4d4,ZoneA,ZoneD,Evening,Medium,Foggy,15,20,54.61
1d3d103f,ZoneA,ZoneD,Evening,Medium,Foggy,15,30,92.49
f50e2a5e,ZoneA,ZoneD,Evening,Medium,Foggy,15,40,115.92
f886e9ab,ZoneA,ZoneD,Evening,Medium,Foggy,15,50,149.5
7642dfd3,ZoneA,ZoneD,Evening,Medium,Foggy,20,2,6.2
14b70eca,ZoneA,ZoneD,Evening,Medium,Foggy,20,10,32.6
26ecec90,ZoneA,ZoneD,Evening,Medium,Foggy,20,20,69.58
517430f9,ZoneA,ZoneD,Evening,Medium,Foggy,20,30,91.72
81ee7375,ZoneA,ZoneD,Evening,Medium,Foggy,20,40,133.58
2d8ef24c,ZoneA,ZoneD,Evening,Medium,Foggy,20,50,144.12
01358f03,ZoneA,ZoneD,Evening,High,Clear,1,2,4.76
7a89dbbe,ZoneA,ZoneD,Evening,High,Clear,1,10,27.57
c5278d8e,ZoneA,ZoneD,Evening,High,Clear,1,20,58.76
4569090a,ZoneA,ZoneD,Evening,High,Clear,1,30,76.43
07710a96,ZoneA,ZoneD,Evening,High,Clear,1,40,95.76
53e6706d,ZoneA,ZoneD,Evening,High,Clear,1,50,142.34
9bbe375f,ZoneA,ZoneD,Evening,High,Clear,5,2,4.91
333a474b,ZoneA,ZoneD,Evening,High,Clear,5,10,28.35
e34f99e0,ZoneA,ZoneD,Evening,High,Clear,5,20,53.46
b254b388,ZoneA,ZoneD,Evening,High,Clear,5,30,77.56
8ff71e11,ZoneA,ZoneD,Evening,High,Clear,5,40,108.07
3c93bc59,ZoneA,ZoneD,Evening,High,Clear,5,50,145.87
059f0f54,ZoneA,ZoneD,Evening,High,Clear,10,2,5.84
0151120c,ZoneA,ZoneD,Evening,High,Clear,10,10,25.79
d040c937,ZoneA,ZoneD,Evening,High,Clear,10,20,57.86
c402a03c,ZoneA,ZoneD,Evening,High,Clear,10,30,88.35
de703df7,ZoneA,ZoneD,Evening,High,Clear,10,40,88.41
3d6ae973,ZoneA,ZoneD,Evening,High,Clear,10,50,147.05
810fb992,ZoneA,ZoneD,Evening,High,Clear,15,2,4.81
10f09740,ZoneA,ZoneD,Evening,High,Clear,15,10,30.88
5ad50a44,ZoneA,ZoneD,Evening,High,Clear,15,20,57.14
dff4f0d9,ZoneA,ZoneD,Evening,High,Clear,15,30,86.24
1be08f2b,ZoneA,ZoneD,Evening,High,Clear,15,40,111.78
220685eb,ZoneA,ZoneD,Evening,High,Clear,15,50,163.2
ccd75daa,ZoneA,ZoneD,Evening,High,Clear,20,2,7.64
2ee05c8f,ZoneA,ZoneD,Evening,High,Clear,20,10,30.12
d16e356f,ZoneA,ZoneD,Evening,High,Clear,20,20,52.13
230dda39,ZoneA,ZoneD,Evening,High,Clear,20,30,83.83
8d1c4f8c,ZoneA,ZoneD,Evening,High,Clear,20,40,141.07
3f034656,ZoneA,ZoneD,Evening,High,Clear,20,50,164.73
96c288e5,ZoneA,ZoneD,Evening,High,Rainy,1,2,6.47
27e0871d,ZoneA,ZoneD,Evening,High,Rainy,1,10,25.86
9ec7e871,ZoneA,ZoneD,Evening,High,Rainy,1,20,65.62
8778f957,ZoneA,ZoneD,Evening,High,Rainy,1,30,99.43
87515b29,ZoneA,ZoneD,Evening,High,Rainy,1,40,103.4
f695b5de,ZoneA,ZoneD,Evening,High,Rainy,1,50,170.45
4636b75b,ZoneA,ZoneD,Evening,High,Rainy,5,2,5.72
04671a61,ZoneA,ZoneD,Evening,High,Rainy,5,10,32.92
a64ec94b,ZoneA,ZoneD,Evening,High,Rainy,5,20,59.13
95c86dcc,ZoneA,ZoneD,Evening,High,Rainy,5,30,90.25
9deac34a,ZoneA,ZoneD,Evening,High,Rainy,5,40,112.81
3f6fac00,ZoneA,ZoneD,Evening,High,Rainy,5,50,185.04
7b65e886,ZoneA,ZoneD,Evening,High,Rainy,10,2,7.24
2547183c,ZoneA,ZoneD,Evening,High,Rainy,10,10,33.4
22eaa9b3,ZoneA,ZoneD,Evening,High,Rainy,10,20,63.22
de9f34f3,ZoneA,ZoneD,Evening,High,Rainy,10,30,104.07
5c5f0bf6,ZoneA,ZoneD,Evening,High,Rainy,10,40,145.34
ff7ea74b,ZoneA,ZoneD,Evening,High,Rainy,10,50,189.05
b1fa09e3,ZoneA,ZoneD,Evening,High,Rainy,15,2,7.23
a4c2c076,ZoneA,ZoneD,Evening,High,Rainy,15,10,32.81
a379925c,ZoneA,ZoneD,Evening,High,Rainy,15,20,68.1
dd843d69,ZoneA,ZoneD,Evening,High,Rainy,15,30,113.91
ff9d9af1,ZoneA,ZoneD,Evening,High,Rainy,15,40,139.21
7a7543e5,ZoneA,ZoneD,Evening,High,Rainy,15,50,171.33
22d0f18e,ZoneA,ZoneD,Evening,High,Rainy,20,2,7.56
70f28e34,ZoneA,ZoneD,Evening,High,Rainy,20,10,35.88
7d9e3a21,ZoneA,ZoneD,Evening,High,Rainy,20,20,69.55
49ea8c14,ZoneA,ZoneD,Evening,High,Rainy,20,30,104.31
bc2c5f6f,ZoneA,ZoneD,Evening,High,Rainy,20,40,156.54
d953a9bc,ZoneA,ZoneD,Evening,High,Rainy,20,50,185.23
b861c71b,ZoneA,ZoneD,Evening,High,Foggy,1,2,7.06
6c5520a7,ZoneA,ZoneD,Evening,High,Foggy,1,10,32.74
7b23e2f7,ZoneA,ZoneD,Evening,High,Foggy,1,20,58.6
c423e90f,ZoneA,ZoneD,Evening,High,Foggy,1,30,100.22
91817483,ZoneA,ZoneD,Evening,High,Foggy,1,40,135.65
df2fc01e,ZoneA,ZoneD,Evening,High,Foggy,1,50,176.77
99743747,ZoneA,ZoneD,Evening,High,Foggy,5,2,6.84
cdf5167e,ZoneA,ZoneD,Evening,High,Foggy,5,10,32.16
e8e53cfb,ZoneA,ZoneD,Evening,High,Foggy,5,20,72.23
9581e14c,ZoneA,ZoneD,Evening,High,Foggy,5,30,115.4
71548f55,ZoneA,ZoneD,Evening,High,Foggy,5,40,135.24
f7200b89,ZoneA,ZoneD,Evening,High,Foggy,5,50,173.81
8d21107c,ZoneA,ZoneD,Evening,High,Foggy,10,2,7.84
2493bfe8,ZoneA,ZoneD,Evening,High,Foggy,10,10,38.94
8c18df68,ZoneA,ZoneD,Evening,High,Foggy,10,20,70.83
ee8d53fb,ZoneA,ZoneD,Evening,High,Foggy,10,30,101.2
ca59f473,ZoneA,ZoneD,Evening,High,Foggy,10,40,124.16
75470d82,ZoneA,ZoneD,Evening,High,Foggy,10,50,195.43
d7750e2d,ZoneA,ZoneD,Evening,High,Foggy,15,2,8.1
534c447a,ZoneA,ZoneD,Evening,High,Foggy,15,10,39.71
d3dec04e,ZoneA,ZoneD,Evening,High,Foggy,15,20,81.36
8cfce339,ZoneA,ZoneD,Evening,High,Foggy,15,30,118.31
6d198c63,ZoneA,ZoneD,Evening,High,Foggy,15,40,180.55
4e0b88dc,ZoneA,ZoneD,Evening,High,Foggy,15,50,196.97
deea2ef6,ZoneA,ZoneD,Evening,High,Foggy,20,2,7.57
b2e6b755,ZoneA,ZoneD,Evening,High,Foggy,20,10,35.99
bd50a235,ZoneA,ZoneD,Evening,High,Foggy,20,20,81.2
ef2ea56d,ZoneA,ZoneD,Evening,High,Foggy,20,30,118.92
780ed3e8,ZoneA,ZoneD,Evening,High,Foggy,20,40,169.63
5cc047d0,ZoneA,ZoneD,Evening,High,Foggy,20,50,208.53
c12d4ff6,ZoneA,ZoneD,Night,Low,Clear,1,2,3.16
f3c7ca0f,ZoneA,ZoneD,Night,Low,Clear,1,10,18.31
ff62261f,ZoneA,ZoneD,Night,Low,Clear,1,20,31.18
1d9aca9c,ZoneA,ZoneD,Night,Low,Clear,1,30,53.41
e7fdec8c,ZoneA,ZoneD,Night,Low,Clear,1,40,72.98
8f76e92b,ZoneA,ZoneD,Night,Low,Clear,1,50,84.66
9277b4fb,ZoneA,ZoneD,Night,Low,Clear,5,2,4.0
328bdfd6,ZoneA,ZoneD,Night,Low,Clear,5,10,19.14
a47f4253,ZoneA,ZoneD,Night,Low,Clear,5,20,36.65
9ae16908,ZoneA,ZoneD,Night,Low,Clear,5,30,51.5
db41c635,ZoneA,ZoneD,Night,Low,Clear,5,40,74.58
b77ede68,ZoneA,ZoneD,Night,Low,Clear,5,50,93.05
a831322f,ZoneA,ZoneD,Night,Low,Clear,10,2,3.77
e8bfa989,ZoneA,ZoneD,Night,Low,Clear,10,10,21.08
692c8d64,ZoneA,ZoneD,Night,Low,Clear,10,20,37.91
87ca65c4,ZoneA,ZoneD,Night,Low,Clear,10,30,67.31
8c3d2a3a,ZoneA,ZoneD,Night,Low,Clear,10,40,80.15
d8630c1b,ZoneA,ZoneD,Night,Low,Clear,10,50,111.74
723d900f,ZoneA,ZoneD,Night,Low,Clear,15,2,4.12
047b6c6a,ZoneA,ZoneD,Night,Low,Clear,15,10,20.15
2f354ac3,ZoneA,ZoneD,Night,Low,Clear,15,20,41.21
216175df,ZoneA,ZoneD,Night,Low,Clear,15,30,57.94
57066f30,ZoneA,ZoneD,Night,Low,Clear,15,40,73.24
0f0085f1,ZoneA,ZoneD,Night,Low,Clear,15,50,98.54
df0583cb,ZoneA,ZoneD,Night,Low,Clear,20,2,4.37
177eb694,ZoneA,ZoneD,Night,Low,Clear,20,10,22.62
299c5d84,ZoneA,ZoneD,Night,Low,Clear,20,20,50.35
f66dbba4,ZoneA,ZoneD,Night,Low,Clear,20,30,61.17
1f904f5e,ZoneA,ZoneD,Night,Low,Clear,20,40,85.18
dcc2772e,ZoneA,ZoneD,Night,Low,Clear,20,50,98.41
37565438,ZoneA,ZoneD,Night,Low,Rainy,1,2,4.94
5a876ba0,ZoneA,ZoneD,Night,Low,Rainy,1,10,20.8
8fa4319a,ZoneA,ZoneD,Night,Low,Rainy,1,20,45.96
b6ddcd39,ZoneA,ZoneD,Night,Low,Rainy,1,30,65.31
5ffa34a3,ZoneA,ZoneD,Night,Low,Rainy,1,40,80.17
1300286b,ZoneA,ZoneD,Night,Low,Rainy,1,50,127.53
2c73f1a5,ZoneA,ZoneD,Night,Low,Rainy,5,2,4.04
cd904910,ZoneA,ZoneD,Night,Low,Rainy,5,10,20.87
03af39ac,ZoneA,ZoneD,Night,Low,Rainy,5,20,46.73
ab02a407,ZoneA,ZoneD,Night,Low,Rainy,5,30,79.81
a2461733,ZoneA,ZoneD,Night,Low,Rainy,5,40,84.63
61485851,ZoneA,ZoneD,Night,Low,Rainy,5,50,105.77
a7a550cd,ZoneA,ZoneD,Night,Low,Rainy,10,2,4.91
ab969d28,ZoneA,ZoneD,Night,Low,Rainy,10,10,23.6
2ecbb6df,ZoneA,ZoneD,Night,Low,Rainy,10,20,47.6
70d62802,ZoneA,ZoneD,Night,Low,Rainy,10,30,69.55
3be7c674,ZoneA,ZoneD,Night,Low,Rainy,10,40,101.38
487724be,ZoneA,ZoneD,Night,Low,Rainy,10,50,120.06
e3303d5b,ZoneA,ZoneD,Night,Low,Rainy,15,2,5.4
83b13b71,ZoneA,ZoneD,Night,Low,Rainy,15,10,24.16
6d6569ca,ZoneA,ZoneD,Night,Low,Rainy,15,20,53.03
13f2f9be,ZoneA,ZoneD,Night,Low,Rainy,15,30,87.58
c4aea93e,ZoneA,ZoneD,Night,Low,Rainy,15,40,112.61
1d3857f4,ZoneA,ZoneD,Night,Low,Rainy,15,50,143.02
c74ee6a5,ZoneA,ZoneD,Night,Low,Rainy,20,2,4.77
e7a2b127,ZoneA,ZoneD,Night,Low,Rainy,20,10,24.43
9ac0159c,ZoneA,ZoneD,Night,Low,Rainy,20,20,46.72
b698fe74,ZoneA,ZoneD,Night,Low,Rainy,20,30,65.78
7064e519,ZoneA,ZoneD,Night,Low,Rainy,20,40,86.64
966b5453,ZoneA,ZoneD,Night,Low,Rainy,20,50,119.58
a5ddbae1,ZoneA,ZoneD,Night,Low,Foggy,1,2,4.36
235d1950,ZoneA,ZoneD,Night,Low,Foggy,1,10,24.64
feaaefec,ZoneA,ZoneD,Night,Low,Foggy,1,20,48.14
39c7f7f6,ZoneA,ZoneD,Night,Low,Foggy,1,30,73.44
0e746e7c,ZoneA,ZoneD,Night,Low,Foggy,1,40,86.26
be81193c,ZoneA,ZoneD,Night,Low,Foggy,1,50,102.88
4e360f22,ZoneA,ZoneD,Night,Low,Foggy,5,2,5.55
1b67d5fa,ZoneA,ZoneD,Night,Low,Foggy,5,10,20.78
c55a9135,ZoneA,ZoneD,Night,Low,Foggy,5,20,49.66
1862b886,ZoneA,ZoneD,Night,Low,Foggy,5,30,82.53
cdc9cbb0,ZoneA,ZoneD,Night,Low,Foggy,5,40,94.92
d5460ef9,ZoneA,ZoneD,Night,Low,Foggy,5,50,120.39
c7f8df08,ZoneA,ZoneD,Night,Low,Foggy,10,2,4.48
2fbe8f75,ZoneA,ZoneD,Night,Low,Foggy,10,10,25.35
bea6d106,ZoneA,ZoneD,Night,Low,Foggy,10,20,53.59
61d1ea57,ZoneA,ZoneD,Night,Low,Foggy,10,30,83.07
c2225166,ZoneA,ZoneD,Night,Low,Foggy,10,40,108.02
315129be,ZoneA,ZoneD,Night,Low,Foggy,10,50,145.34
465d0b91,ZoneA,ZoneD,Night,Low,Foggy,15,2,4.99
8974956d,ZoneA,ZoneD,Night,Low,Foggy,15,10,25.43
9330fe87,ZoneA,ZoneD,Night,Low,Foggy,15,20,46.26
495b76e5,ZoneA,ZoneD,Night,Low,Foggy,15,30,80.74
8c1fd7c5,ZoneA,ZoneD,Night,Low,Foggy,15,40,118.79
59fef74d,ZoneA,ZoneD,Night,Low,Foggy,15,50,143.85
e94abe74,ZoneA,ZoneD,Night,Low,Foggy,20,2,5.99
05a4eef7,ZoneA,ZoneD,Night,Low,Foggy,20,10,26.69
699bdaab,ZoneA,ZoneD,Night,Low,Foggy,20,20,58.93
5d6c6ddb,ZoneA,ZoneD,Night,Low,Foggy,20,30,88.74
fca1be55,ZoneA,ZoneD,Night,Low,Foggy,20,40,85.96
4fac501a,ZoneA,ZoneD,Night,Low,Foggy,20,50,125.46
61d90bae,ZoneA,ZoneD,Night,Medium,Clear,1,2,4.11
d57745e8,ZoneA,ZoneD,Night,Medium,Clear,1,10,20.46
4f156277,ZoneA,ZoneD,Night,Medium,Clear,1,20,43.4
a72d98cc,ZoneA,ZoneD,Night,Medium,Clear,1,30,59.15
7feccc88,ZoneA,ZoneD,Night,Medium,Clear,1,40,78.71
99ce931a,ZoneA,ZoneD,Night,Medium,Clear,1,50,82.66
31b49c57,ZoneA,ZoneD,Night,Medium,Clear,5,2,4.31
0a05b246,ZoneA,ZoneD,Night,Medium,Clear,5,10,23.92
bc03e384,ZoneA,ZoneD,Night,Medium,Clear,5,20,45.44
a65b5ab2,ZoneA,ZoneD,Night,Medium,Clear,5,30,69.63
66c509f2,ZoneA,ZoneD,Night,Medium,Clear,5,40,95.4
c4695ab5,ZoneA,ZoneD,Night,Medium,Clear,5,50,97.68
994bd8ff,ZoneA,ZoneD,Night,Medium,Clear,10,2,4.34
762686ac,ZoneA,ZoneD,Night,Medium,Clear,10,10,23.73
1a900b97,ZoneA,ZoneD,Night,Medium,Clear,10,20,42.55
